clock,name,existTime,row,col,absc,ord,state,eat,stateCd,frzCd,icedCd,
90,Zombie4,90,1,-1,805,135,0,0,452,340,1910,
91,Zombie0,91,4,-1,816,390,0,0,706,408,1909,
91,Zombie1,91,1,-1,794,135,0,0,736,395,1909,
91,Zombie2,91,4,-1,784,390,0,0,628,445,1909,
91,Zombie3,91,4,-1,797,390,0,0,662,320,1909,
91,Zombie4,91,1,-1,805,135,0,0,452,339,1909,
92,Zombie0,92,4,-1,816,390,0,0,706,407,1908,
92,Zombie1,92,1,-1,794,135,0,0,736,394,1908,
92,Zombie2,92,4,-1,784,390,0,0,628,444,1908,
92,Zombie3,92,4,-1,797,390,0,0,662,319,1908,
92,Zombie4,92,1,-1,805,135,0,0,452,338,1908,
93,Zombie0,93,4,-1,816,390,0,0,706,406,1907,
93,Zombie1,93,1,-1,794,135,0,0,736,393,1907,
93,Zombie2,93,4,-1,784,390,0,0,628,443,1907,
93,Zombie3,93,4,-1,797,390,0,0,662,318,1907,
93,Zombie4,93,1,-1,805,135,0,0,452,337,1907,
94,Zombie0,94,4,-1,816,390,0,0,706,405,1906,
94,Zombie1,94,1,-1,794,135,0,0,736,392,1906,
94,Zombie2,94,4,-1,784,390,0,0,628,442,1906,
94,Zombie3,94,4,-1,797,390,0,0,662,317,1906,
94,Zombie4,94,1,-1,805,135,0,0,452,336,1906,
95,Zombie0,95,4,-1,816,390,0,0,706,404,1905,
95,Zombie1,95,1,-1,794,135,0,0,736,391,1905,
95,Zombie2,95,4,-1,784,390,0,0,628,441,1905,
95,Zombie3,95,4,-1,797,390,0,0,662,316,1905,
95,Zombie4,95,1,-1,805,135,0,0,452,335,1905,
96,Zombie0,96,4,-1,816,390,0,0,706,403,1904,
96,Zombie1,96,1,-1,794,135,0,0,736,390,1904,
96,Zombie2,96,4,-1,784,390,0,0,628,440,1904,
96,Zombie3,96,4,-1,797,390,0,0,662,315,1904,
96,Zombie4,96,1,-1,805,135,0,0,452,334,1904,
97,Zombie0,97,4,-1,816,390,0,0,706,402,1903,
97,Zombie1,97,1,-1,794,135,0,0,736,389,1903,
97,Zombie2,97,4,-1,784,390,0,0,628,439,1903,
97,Zombie3,97,4,-1,797,390,0,0,662,314,1903,
97,Zombie4,97,1,-1,805,135,0,0,452,333,1903,
98,Zombie0,98,4,-1,816,390,0,0,706,401,1902,
98,Zombie1,98,1,-1,794,135,0,0,736,388,1902,
98,Zombie2,98,4,-1,784,390,0,0,628,438,1902,
98,Zombie3,98,4,-1,797,390,0,0,662,313,1902,
98,Zombie4,98,1,-1,805,135,0,0,452,332,1902,
99,Zombie0,99,4,-1,816,390,0,0,706,400,1901,
99,Zombie1,99,1,-1,794,135,0,0,736,387,1901,
99,Zombie2,99,4,-1,784,390,0,0,628,437,1901,
99,Zombie3,99,4,-1,797,390,0,0,662,312,1901,
99,Zombie4,99,1,-1,805,135,0,0,452,331,1901,
100,Zombie0,100,4,-1,816,390,0,0,706,399,1900,
100,Zombie1,100,1,-1,794,135,0,0,736,386,1900,
100,Zombie2,100,4,-1,784,390,0,0,628,436,1900,
100,Zombie3,100,4,-1,797,390,0,0,662,311,1900,
100,Zombie4,100,1,-1,805,135,0,0,452,330,1900,
101,Zombie0,101,4,-1,816,390,0,0,706,398,1899,
101,Zombie1,101,1,-1,794,135,0,0,736,385,1899,
101,Zombie2,101,4,-1,784,390,0,0,628,435,1899,
101,Zombie3,101,4,-1,797,390,0,0,662,310,1899,
101,Zombie4,101,1,-1,805,135,0,0,452,329,1899,
102,Zombie0,102,4,-1,816,390,0,0,706,397,1898,
102,Zombie1,102,1,-1,794,135,0,0,736,384,1898,
102,Zombie2,102,4,-1,784,390,0,0,628,434,1898,
102,Zombie3,102,4,-1,797,390,0,0,662,309,1898,
102,Zombie4,102,1,-1,805,135,0,0,452,328,1898,
103,Zombie0,103,4,-1,816,390,0,0,706,396,1897,
103,Zombie1,103,1,-1,794,135,0,0,736,383,1897,
103,Zombie2,103,4,-1,784,390,0,0,628,433,1897,
103,Zombie3,103,4,-1,797,390,0,0,662,308,1897,
103,Zombie4,103,1,-1,805,135,0,0,452,327,1897,
104,Zombie0,104,4,-1,816,390,0,0,706,395,1896,
104,Zombie1,104,1,-1,794,135,0,0,736,382,1896,
104,Zombie2,104,4,-1,784,390,0,0,628,432,1896,
104,Zombie3,104,4,-1,797,390,0,0,662,307,1896,
104,Zombie4,104,1,-1,805,135,0,0,452,326,1896,
105,Zombie0,105,4,-1,816,390,0,0,706,394,1895,
105,Zombie1,105,1,-1,794,135,0,0,736,381,1895,
105,Zombie2,105,4,-1,784,390,0,0,628,431,1895,
105,Zombie3,105,4,-1,797,390,0,0,662,306,1895,
105,Zombie4,105,1,-1,805,135,0,0,452,325,1895,
106,Zombie0,106,4,-1,816,390,0,0,706,393,1894,
106,Zombie1,106,1,-1,794,135,0,0,736,380,1894,
106,Zombie2,106,4,-1,784,390,0,0,628,430,1894,
106,Zombie3,106,4,-1,797,390,0,0,662,305,1894,
106,Zombie4,106,1,-1,805,135,0,0,452,324,1894,
107,Zombie0,107,4,-1,816,390,0,0,706,392,1893,
107,Zombie1,107,1,-1,794,135,0,0,736,379,1893,
107,Zombie2,107,4,-1,784,390,0,0,628,429,1893,
107,Zombie3,107,4,-1,797,390,0,0,662,304,1893,
107,Zombie4,107,1,-1,805,135,0,0,452,323,1893,
108,Zombie0,108,4,-1,816,390,0,0,706,391,1892,
108,Zombie1,108,1,-1,794,135,0,0,736,378,1892,
108,Zombie2,108,4,-1,784,390,0,0,628,428,1892,
108,Zombie3,108,4,-1,797,390,0,0,662,303,1892,
108,Zombie4,108,1,-1,805,135,0,0,452,322,1892,
109,Zombie0,109,4,-1,816,390,0,0,706,390,1891,
109,Zombie1,109,1,-1,794,135,0,0,736,377,1891,
109,Zombie2,109,4,-1,784,390,0,0,628,427,1891,
109,Zombie3,109,4,-1,797,390,0,0,662,302,1891,
109,Zombie4,109,1,-1,805,135,0,0,452,321,1891,
110,Zombie0,110,4,-1,816,390,0,0,706,389,1890,
110,Zombie1,110,1,-1,794,135,0,0,736,376,1890,
110,Zombie2,110,4,-1,784,390,0,0,628,426,1890,
110,Zombie3,110,4,-1,797,390,0,0,662,301,1890,
110,Zombie4,110,1,-1,805,135,0,0,452,320,1890,
111,Zombie0,111,4,-1,816,390,0,0,706,388,1889,
111,Zombie1,111,1,-1,794,135,0,0,736,375,1889,
111,Zombie2,111,4,-1,784,390,0,0,628,425,1889,
111,Zombie3,111,4,-1,797,390,0,0,662,300,1889,
111,Zombie4,111,1,-1,805,135,0,0,452,319,1889,
112,Zombie0,112,4,-1,816,390,0,0,706,387,1888,
112,Zombie1,112,1,-1,794,135,0,0,736,374,1888,
112,Zombie2,112,4,-1,784,390,0,0,628,424,1888,
112,Zombie3,112,4,-1,797,390,0,0,662,299,1888,
112,Zombie4,112,1,-1,805,135,0,0,452,318,1888,
113,Zombie0,113,4,-1,816,390,0,0,706,386,1887,
113,Zombie1,113,1,-1,794,135,0,0,736,373,1887,
113,Zombie2,113,4,-1,784,390,0,0,628,423,1887,
113,Zombie3,113,4,-1,797,390,0,0,662,298,1887,
113,Zombie4,113,1,-1,805,135,0,0,452,317,1887,
114,Zombie0,114,4,-1,816,390,0,0,706,385,1886,
114,Zombie1,114,1,-1,794,135,0,0,736,372,1886,
114,Zombie2,114,4,-1,784,390,0,0,628,422,1886,
114,Zombie3,114,4,-1,797,390,0,0,662,297,1886,
114,Zombie4,114,1,-1,805,135,0,0,452,316,1886,
115,Zombie0,115,4,-1,816,390,0,0,706,384,1885,
115,Zombie1,115,1,-1,794,135,0,0,736,371,1885,
115,Zombie2,115,4,-1,784,390,0,0,628,421,1885,
115,Zombie3,115,4,-1,797,390,0,0,662,296,1885,
115,Zombie4,115,1,-1,805,135,0,0,452,315,1885,
116,Zombie0,116,4,-1,816,390,0,0,706,383,1884,
116,Zombie1,116,1,-1,794,135,0,0,736,370,1884,
116,Zombie2,116,4,-1,784,390,0,0,628,420,1884,
116,Zombie3,116,4,-1,797,390,0,0,662,295,1884,
116,Zombie4,116,1,-1,805,135,0,0,452,314,1884,
117,Zombie0,117,4,-1,816,390,0,0,706,382,1883,
117,Zombie1,117,1,-1,794,135,0,0,736,369,1883,
117,Zombie2,117,4,-1,784,390,0,0,628,419,1883,
117,Zombie3,117,4,-1,797,390,0,0,662,294,1883,
117,Zombie4,117,1,-1,805,135,0,0,452,313,1883,
118,Zombie0,118,4,-1,816,390,0,0,706,381,1882,
118,Zombie1,118,1,-1,794,135,0,0,736,368,1882,
118,Zombie2,118,4,-1,784,390,0,0,628,418,1882,
118,Zombie3,118,4,-1,797,390,0,0,662,293,1882,
118,Zombie4,118,1,-1,805,135,0,0,452,312,1882,
119,Zombie0,119,4,-1,816,390,0,0,706,380,1881,
119,Zombie1,119,1,-1,794,135,0,0,736,367,1881,
119,Zombie2,119,4,-1,784,390,0,0,628,417,1881,
119,Zombie3,119,4,-1,797,390,0,0,662,292,1881,
119,Zombie4,119,1,-1,805,135,0,0,452,311,1881,
120,Zombie0,120,4,-1,816,390,0,0,706,379,1880,
120,Zombie1,120,1,-1,794,135,0,0,736,366,1880,
120,Zombie2,120,4,-1,784,390,0,0,628,416,1880,
120,Zombie3,120,4,-1,797,390,0,0,662,291,1880,
120,Zombie4,120,1,-1,805,135,0,0,452,310,1880,
121,Zombie0,121,4,-1,816,390,0,0,706,378,1879,
121,Zombie1,121,1,-1,794,135,0,0,736,365,1879,
121,Zombie2,121,4,-1,784,390,0,0,628,415,1879,
121,Zombie3,121,4,-1,797,390,0,0,662,290,1879,
121,Zombie4,121,1,-1,805,135,0,0,452,309,1879,
122,Zombie0,122,4,-1,816,390,0,0,706,377,1878,
122,Zombie1,122,1,-1,794,135,0,0,736,364,1878,
122,Zombie2,122,4,-1,784,390,0,0,628,414,1878,
122,Zombie3,122,4,-1,797,390,0,0,662,289,1878,
122,Zombie4,122,1,-1,805,135,0,0,452,308,1878,
123,Zombie0,123,4,-1,816,390,0,0,706,376,1877,
123,Zombie1,123,1,-1,794,135,0,0,736,363,1877,
123,Zombie2,123,4,-1,784,390,0,0,628,413,1877,
123,Zombie3,123,4,-1,797,390,0,0,662,288,1877,
123,Zombie4,123,1,-1,805,135,0,0,452,307,1877,
124,Zombie0,124,4,-1,816,390,0,0,706,375,1876,
124,Zombie1,124,1,-1,794,135,0,0,736,362,1876,
124,Zombie2,124,4,-1,784,390,0,0,628,412,1876,
124,Zombie3,124,4,-1,797,390,0,0,662,287,1876,
124,Zombie4,124,1,-1,805,135,0,0,452,306,1876,
125,Zombie0,125,4,-1,816,390,0,0,706,374,1875,
125,Zombie1,125,1,-1,794,135,0,0,736,361,1875,
125,Zombie2,125,4,-1,784,390,0,0,628,411,1875,
125,Zombie3,125,4,-1,797,390,0,0,662,286,1875,
125,Zombie4,125,1,-1,805,135,0,0,452,305,1875,
126,Zombie0,126,4,-1,816,390,0,0,706,373,1874,
126,Zombie1,126,1,-1,794,135,0,0,736,360,1874,
126,Zombie2,126,4,-1,784,390,0,0,628,410,1874,
126,Zombie3,126,4,-1,797,390,0,0,662,285,1874,
126,Zombie4,126,1,-1,805,135,0,0,452,304,1874,
127,Zombie0,127,4,-1,816,390,0,0,706,372,1873,
127,Zombie1,127,1,-1,794,135,0,0,736,359,1873,
127,Zombie2,127,4,-1,784,390,0,0,628,409,1873,
127,Zombie3,127,4,-1,797,390,0,0,662,284,1873,
127,Zombie4,127,1,-1,805,135,0,0,452,303,1873,
128,Zombie0,128,4,-1,816,390,0,0,706,371,1872,
128,Zombie1,128,1,-1,794,135,0,0,736,358,1872,
128,Zombie2,128,4,-1,784,390,0,0,628,408,1872,
128,Zombie3,128,4,-1,797,390,0,0,662,283,1872,
128,Zombie4,128,1,-1,805,135,0,0,452,302,1872,
129,Zombie0,129,4,-1,816,390,0,0,706,370,1871,
129,Zombie1,129,1,-1,794,135,0,0,736,357,1871,
129,Zombie2,129,4,-1,784,390,0,0,628,407,1871,
129,Zombie3,129,4,-1,797,390,0,0,662,282,1871,
129,Zombie4,129,1,-1,805,135,0,0,452,301,1871,
130,Zombie0,130,4,-1,816,390,0,0,706,369,1870,
130,Zombie1,130,1,-1,794,135,0,0,736,356,1870,
130,Zombie2,130,4,-1,784,390,0,0,628,406,1870,
130,Zombie3,130,4,-1,797,390,0,0,662,281,1870,
130,Zombie4,130,1,-1,805,135,0,0,452,300,1870,
131,Zombie0,131,4,-1,816,390,0,0,706,368,1869,
131,Zombie1,131,1,-1,794,135,0,0,736,355,1869,
131,Zombie2,131,4,-1,784,390,0,0,628,405,1869,
131,Zombie3,131,4,-1,797,390,0,0,662,280,1869,
131,Zombie4,131,1,-1,805,135,0,0,452,299,1869,
132,Zombie0,132,4,-1,816,390,0,0,706,367,1868,
132,Zombie1,132,1,-1,794,135,0,0,736,354,1868,
132,Zombie2,132,4,-1,784,390,0,0,628,404,1868,
132,Zombie3,132,4,-1,797,390,0,0,662,279,1868,
132,Zombie4,132,1,-1,805,135,0,0,452,298,1868,
133,Zombie0,133,4,-1,816,390,0,0,706,366,1867,
133,Zombie1,133,1,-1,794,135,0,0,736,353,1867,
133,Zombie2,133,4,-1,784,390,0,0,628,403,1867,
133,Zombie3,133,4,-1,797,390,0,0,662,278,1867,
133,Zombie4,133,1,-1,805,135,0,0,452,297,1867,
134,Zombie0,134,4,-1,816,390,0,0,706,365,1866,
134,Zombie1,134,1,-1,794,135,0,0,736,352,1866,
134,Zombie2,134,4,-1,784,390,0,0,628,402,1866,
134,Zombie3,134,4,-1,797,390,0,0,662,277,1866,
134,Zombie4,134,1,-1,805,135,0,0,452,296,1866,
135,Zombie0,135,4,-1,816,390,0,0,706,364,1865,
135,Zombie1,135,1,-1,794,135,0,0,736,351,1865,
135,Zombie2,135,4,-1,784,390,0,0,628,401,1865,
135,Zombie3,135,4,-1,797,390,0,0,662,276,1865,
135,Zombie4,135,1,-1,805,135,0,0,452,295,1865,
136,Zombie0,136,4,-1,816,390,0,0,706,363,1864,
136,Zombie1,136,1,-1,794,135,0,0,736,350,1864,
136,Zombie2,136,4,-1,784,390,0,0,628,400,1864,
136,Zombie3,136,4,-1,797,390,0,0,662,275,1864,
136,Zombie4,136,1,-1,805,135,0,0,452,294,1864,
137,Zombie0,137,4,-1,816,390,0,0,706,362,1863,
137,Zombie1,137,1,-1,794,135,0,0,736,349,1863,
137,Zombie2,137,4,-1,784,390,0,0,628,399,1863,
137,Zombie3,137,4,-1,797,390,0,0,662,274,1863,
137,Zombie4,137,1,-1,805,135,0,0,452,293,1863,
138,Zombie0,138,4,-1,816,390,0,0,706,361,1862,
138,Zombie1,138,1,-1,794,135,0,0,736,348,1862,
138,Zombie2,138,4,-1,784,390,0,0,628,398,1862,
138,Zombie3,138,4,-1,797,390,0,0,662,273,1862,
138,Zombie4,138,1,-1,805,135,0,0,452,292,1862,
139,Zombie0,139,4,-1,816,390,0,0,706,360,1861,
139,Zombie1,139,1,-1,794,135,0,0,736,347,1861,
139,Zombie2,139,4,-1,784,390,0,0,628,397,1861,
139,Zombie3,139,4,-1,797,390,0,0,662,272,1861,
139,Zombie4,139,1,-1,805,135,0,0,452,291,1861,
140,Zombie0,140,4,-1,816,390,0,0,706,359,1860,
140,Zombie1,140,1,-1,794,135,0,0,736,346,1860,
140,Zombie2,140,4,-1,784,390,0,0,628,396,1860,
140,Zombie3,140,4,-1,797,390,0,0,662,271,1860,
140,Zombie4,140,1,-1,805,135,0,0,452,290,1860,
141,Zombie0,141,4,-1,816,390,0,0,706,358,1859,
141,Zombie1,141,1,-1,794,135,0,0,736,345,1859,
141,Zombie2,141,4,-1,784,390,0,0,628,395,1859,
141,Zombie3,141,4,-1,797,390,0,0,662,270,1859,
141,Zombie4,141,1,-1,805,135,0,0,452,289,1859,
142,Zombie0,142,4,-1,816,390,0,0,706,357,1858,
142,Zombie1,142,1,-1,794,135,0,0,736,344,1858,
142,Zombie2,142,4,-1,784,390,0,0,628,394,1858,
142,Zombie3,142,4,-1,797,390,0,0,662,269,1858,
142,Zombie4,142,1,-1,805,135,0,0,452,288,1858,
143,Zombie0,143,4,-1,816,390,0,0,706,356,1857,
143,Zombie1,143,1,-1,794,135,0,0,736,343,1857,
143,Zombie2,143,4,-1,784,390,0,0,628,393,1857,
143,Zombie3,143,4,-1,797,390,0,0,662,268,1857,
143,Zombie4,143,1,-1,805,135,0,0,452,287,1857,
144,Zombie0,144,4,-1,816,390,0,0,706,355,1856,
144,Zombie1,144,1,-1,794,135,0,0,736,342,1856,
144,Zombie2,144,4,-1,784,390,0,0,628,392,1856,
144,Zombie3,144,4,-1,797,390,0,0,662,267,1856,
144,Zombie4,144,1,-1,805,135,0,0,452,286,1856,
145,Zombie0,145,4,-1,816,390,0,0,706,354,1855,
145,Zombie1,145,1,-1,794,135,0,0,736,341,1855,
145,Zombie2,145,4,-1,784,390,0,0,628,391,1855,
145,Zombie3,145,4,-1,797,390,0,0,662,266,1855,
145,Zombie4,145,1,-1,805,135,0,0,452,285,1855,
146,Zombie0,146,4,-1,816,390,0,0,706,353,1854,
146,Zombie1,146,1,-1,794,135,0,0,736,340,1854,
146,Zombie2,146,4,-1,784,390,0,0,628,390,1854,
146,Zombie3,146,4,-1,797,390,0,0,662,265,1854,
146,Zombie4,146,1,-1,805,135,0,0,452,284,1854,
147,Zombie0,147,4,-1,816,390,0,0,706,352,1853,
147,Zombie1,147,1,-1,794,135,0,0,736,339,1853,
147,Zombie2,147,4,-1,784,390,0,0,628,389,1853,
147,Zombie3,147,4,-1,797,390,0,0,662,264,1853,
147,Zombie4,147,1,-1,805,135,0,0,452,283,1853,
148,Zombie0,148,4,-1,816,390,0,0,706,351,1852,
148,Zombie1,148,1,-1,794,135,0,0,736,338,1852,
148,Zombie2,148,4,-1,784,390,0,0,628,388,1852,
148,Zombie3,148,4,-1,797,390,0,0,662,263,1852,
148,Zombie4,148,1,-1,805,135,0,0,452,282,1852,
149,Zombie0,149,4,-1,816,390,0,0,706,350,1851,
149,Zombie1,149,1,-1,794,135,0,0,736,337,1851,
149,Zombie2,149,4,-1,784,390,0,0,628,387,1851,
149,Zombie3,149,4,-1,797,390,0,0,662,262,1851,
149,Zombie4,149,1,-1,805,135,0,0,452,281,1851,
150,Zombie0,150,4,-1,816,390,0,0,706,349,1850,
150,Zombie1,150,1,-1,794,135,0,0,736,336,1850,
150,Zombie2,150,4,-1,784,390,0,0,628,386,1850,
150,Zombie3,150,4,-1,797,390,0,0,662,261,1850,
150,Zombie4,150,1,-1,805,135,0,0,452,280,1850,
151,Zombie0,151,4,-1,816,390,0,0,706,348,1849,
151,Zombie1,151,1,-1,794,135,0,0,736,335,1849,
151,Zombie2,151,4,-1,784,390,0,0,628,385,1849,
151,Zombie3,151,4,-1,797,390,0,0,662,260,1849,
151,Zombie4,151,1,-1,805,135,0,0,452,279,1849,
152,Zombie0,152,4,-1,816,390,0,0,706,347,1848,
152,Zombie1,152,1,-1,794,135,0,0,736,334,1848,
152,Zombie2,152,4,-1,784,390,0,0,628,384,1848,
152,Zombie3,152,4,-1,797,390,0,0,662,259,1848,
152,Zombie4,152,1,-1,805,135,0,0,452,278,1848,
153,Zombie0,153,4,-1,816,390,0,0,706,346,1847,
153,Zombie1,153,1,-1,794,135,0,0,736,333,1847,
153,Zombie2,153,4,-1,784,390,0,0,628,383,1847,
153,Zombie3,153,4,-1,797,390,0,0,662,258,1847,
153,Zombie4,153,1,-1,805,135,0,0,452,277,1847,
154,Zombie0,154,4,-1,816,390,0,0,706,345,1846,
154,Zombie1,154,1,-1,794,135,0,0,736,332,1846,
154,Zombie2,154,4,-1,784,390,0,0,628,382,1846,
154,Zombie3,154,4,-1,797,390,0,0,662,257,1846,
154,Zombie4,154,1,-1,805,135,0,0,452,276,1846,
155,Zombie0,155,4,-1,816,390,0,0,706,344,1845,
155,Zombie1,155,1,-1,794,135,0,0,736,331,1845,
155,Zombie2,155,4,-1,784,390,0,0,628,381,1845,
155,Zombie3,155,4,-1,797,390,0,0,662,256,1845,
155,Zombie4,155,1,-1,805,135,0,0,452,275,1845,
156,Zombie0,156,4,-1,816,390,0,0,706,343,1844,
156,Zombie1,156,1,-1,794,135,0,0,736,330,1844,
156,Zombie2,156,4,-1,784,390,0,0,628,380,1844,
156,Zombie3,156,4,-1,797,390,0,0,662,255,1844,
156,Zombie4,156,1,-1,805,135,0,0,452,274,1844,
157,Zombie0,157,4,-1,816,390,0,0,706,342,1843,
157,Zombie1,157,1,-1,794,135,0,0,736,329,1843,
157,Zombie2,157,4,-1,784,390,0,0,628,379,1843,
157,Zombie3,157,4,-1,797,390,0,0,662,254,1843,
157,Zombie4,157,1,-1,805,135,0,0,452,273,1843,
158,Zombie0,158,4,-1,816,390,0,0,706,341,1842,
158,Zombie1,158,1,-1,794,135,0,0,736,328,1842,
158,Zombie2,158,4,-1,784,390,0,0,628,378,1842,
158,Zombie3,158,4,-1,797,390,0,0,662,253,1842,
158,Zombie4,158,1,-1,805,135,0,0,452,272,1842,
159,Zombie0,159,4,-1,816,390,0,0,706,340,1841,
159,Zombie1,159,1,-1,794,135,0,0,736,327,1841,
159,Zombie2,159,4,-1,784,390,0,0,628,377,1841,
159,Zombie3,159,4,-1,797,390,0,0,662,252,1841,
159,Zombie4,159,1,-1,805,135,0,0,452,271,1841,
160,Zombie0,160,4,-1,816,390,0,0,706,339,1840,
160,Zombie1,160,1,-1,794,135,0,0,736,326,1840,
160,Zombie2,160,4,-1,784,390,0,0,628,376,1840,
160,Zombie3,160,4,-1,797,390,0,0,662,251,1840,
160,Zombie4,160,1,-1,805,135,0,0,452,270,1840,
161,Zombie0,161,4,-1,816,390,0,0,706,338,1839,
161,Zombie1,161,1,-1,794,135,0,0,736,325,1839,
161,Zombie2,161,4,-1,784,390,0,0,628,375,1839,
161,Zombie3,161,4,-1,797,390,0,0,662,250,1839,
161,Zombie4,161,1,-1,805,135,0,0,452,269,1839,
162,Zombie0,162,4,-1,816,390,0,0,706,337,1838,
162,Zombie1,162,1,-1,794,135,0,0,736,324,1838,
162,Zombie2,162,4,-1,784,390,0,0,628,374,1838,
162,Zombie3,162,4,-1,797,390,0,0,662,249,1838,
162,Zombie4,162,1,-1,805,135,0,0,452,268,1838,
163,Zombie0,163,4,-1,816,390,0,0,706,336,1837,
163,Zombie1,163,1,-1,794,135,0,0,736,323,1837,
163,Zombie2,163,4,-1,784,390,0,0,628,373,1837,
163,Zombie3,163,4,-1,797,390,0,0,662,248,1837,
163,Zombie4,163,1,-1,805,135,0,0,452,267,1837,
164,Zombie0,164,4,-1,816,390,0,0,706,335,1836,
164,Zombie1,164,1,-1,794,135,0,0,736,322,1836,
164,Zombie2,164,4,-1,784,390,0,0,628,372,1836,
164,Zombie3,164,4,-1,797,390,0,0,662,247,1836,
164,Zombie4,164,1,-1,805,135,0,0,452,266,1836,
165,Zombie0,165,4,-1,816,390,0,0,706,334,1835,
165,Zombie1,165,1,-1,794,135,0,0,736,321,1835,
165,Zombie2,165,4,-1,784,390,0,0,628,371,1835,
165,Zombie3,165,4,-1,797,390,0,0,662,246,1835,
165,Zombie4,165,1,-1,805,135,0,0,452,265,1835,
166,Zombie0,166,4,-1,816,390,0,0,706,333,1834,
166,Zombie1,166,1,-1,794,135,0,0,736,320,1834,
166,Zombie2,166,4,-1,784,390,0,0,628,370,1834,
166,Zombie3,166,4,-1,797,390,0,0,662,245,1834,
166,Zombie4,166,1,-1,805,135,0,0,452,264,1834,
167,Zombie0,167,4,-1,816,390,0,0,706,332,1833,
167,Zombie1,167,1,-1,794,135,0,0,736,319,1833,
167,Zombie2,167,4,-1,784,390,0,0,628,369,1833,
167,Zombie3,167,4,-1,797,390,0,0,662,244,1833,
167,Zombie4,167,1,-1,805,135,0,0,452,263,1833,
168,Zombie0,168,4,-1,816,390,0,0,706,331,1832,
168,Zombie1,168,1,-1,794,135,0,0,736,318,1832,
168,Zombie2,168,4,-1,784,390,0,0,628,368,1832,
168,Zombie3,168,4,-1,797,390,0,0,662,243,1832,
168,Zombie4,168,1,-1,805,135,0,0,452,262,1832,
169,Zombie0,169,4,-1,816,390,0,0,706,330,1831,
169,Zombie1,169,1,-1,794,135,0,0,736,317,1831,
169,Zombie2,169,4,-1,784,390,0,0,628,367,1831,
169,Zombie3,169,4,-1,797,390,0,0,662,242,1831,
169,Zombie4,169,1,-1,805,135,0,0,452,261,1831,
170,Zombie0,170,4,-1,816,390,0,0,706,329,1830,
170,Zombie1,170,1,-1,794,135,0,0,736,316,1830,
170,Zombie2,170,4,-1,784,390,0,0,628,366,1830,
170,Zombie3,170,4,-1,797,390,0,0,662,241,1830,
170,Zombie4,170,1,-1,805,135,0,0,452,260,1830,
171,Zombie0,171,4,-1,816,390,0,0,706,328,1829,
171,Zombie1,171,1,-1,794,135,0,0,736,315,1829,
171,Zombie2,171,4,-1,784,390,0,0,628,365,1829,
171,Zombie3,171,4,-1,797,390,0,0,662,240,1829,
171,Zombie4,171,1,-1,805,135,0,0,452,259,1829,
172,Zombie0,172,4,-1,816,390,0,0,706,327,1828,
172,Zombie1,172,1,-1,794,135,0,0,736,314,1828,
172,Zombie2,172,4,-1,784,390,0,0,628,364,1828,
172,Zombie3,172,4,-1,797,390,0,0,662,239,1828,
172,Zombie4,172,1,-1,805,135,0,0,452,258,1828,
173,Zombie0,173,4,-1,816,390,0,0,706,326,1827,
173,Zombie1,173,1,-1,794,135,0,0,736,313,1827,
173,Zombie2,173,4,-1,784,390,0,0,628,363,1827,
173,Zombie3,173,4,-1,797,390,0,0,662,238,1827,
173,Zombie4,173,1,-1,805,135,0,0,452,257,1827,
174,Zombie0,174,4,-1,816,390,0,0,706,325,1826,
174,Zombie1,174,1,-1,794,135,0,0,736,312,1826,
174,Zombie2,174,4,-1,784,390,0,0,628,362,1826,
174,Zombie3,174,4,-1,797,390,0,0,662,237,1826,
174,Zombie4,174,1,-1,805,135,0,0,452,256,1826,
175,Zombie0,175,4,-1,816,390,0,0,706,324,1825,
175,Zombie1,175,1,-1,794,135,0,0,736,311,1825,
175,Zombie2,175,4,-1,784,390,0,0,628,361,1825,
175,Zombie3,175,4,-1,797,390,0,0,662,236,1825,
175,Zombie4,175,1,-1,805,135,0,0,452,255,1825,
176,Zombie0,176,4,-1,816,390,0,0,706,323,1824,
176,Zombie1,176,1,-1,794,135,0,0,736,310,1824,
176,Zombie2,176,4,-1,784,390,0,0,628,360,1824,
176,Zombie3,176,4,-1,797,390,0,0,662,235,1824,
176,Zombie4,176,1,-1,805,135,0,0,452,254,1824,
177,Zombie0,177,4,-1,816,390,0,0,706,322,1823,
177,Zombie1,177,1,-1,794,135,0,0,736,309,1823,
177,Zombie2,177,4,-1,784,390,0,0,628,359,1823,
177,Zombie3,177,4,-1,797,390,0,0,662,234,1823,
177,Zombie4,177,1,-1,805,135,0,0,452,253,1823,
178,Zombie0,178,4,-1,816,390,0,0,706,321,1822,
178,Zombie1,178,1,-1,794,135,0,0,736,308,1822,
178,Zombie2,178,4,-1,784,390,0,0,628,358,1822,
178,Zombie3,178,4,-1,797,390,0,0,662,233,1822,
178,Zombie4,178,1,-1,805,135,0,0,452,252,1822,
179,Zombie0,179,4,-1,816,390,0,0,706,320,1821,
179,Zombie1,179,1,-1,794,135,0,0,736,307,1821,
179,Zombie2,179,4,-1,784,390,0,0,628,357,1821,
179,Zombie3,179,4,-1,797,390,0,0,662,232,1821,
179,Zombie4,179,1,-1,805,135,0,0,452,251,1821,
180,Zombie0,180,4,-1,816,390,0,0,706,319,1820,
180,Zombie1,180,1,-1,794,135,0,0,736,306,1820,
180,Zombie2,180,4,-1,784,390,0,0,628,356,1820,
180,Zombie3,180,4,-1,797,390,0,0,662,231,1820,
